date,value,cash,shares,position_pct,regime,danger,drawdown,price
2022-07-20,118311.91,275.68,299,0.9977,9.04,0,-16.98,394.77
2022-07-21,119513.89,275.68,299,0.9977,9.47,0,-16.14,398.79
2022-07-22,118407.59,275.68,299,0.9977,9.47,1,-16.92,395.09
2022-07-25,118551.11,275.68,299,0.9977,9.47,1,-16.82,395.57
2022-07-26,117151.79,275.68,299,0.9976,9.26,1,-17.80,390.89
2022-07-27,120186.64,275.68,299,0.9977,9.47,0,-15.67,401.04
2022-07-28,121690.61,275.68,299,0.9977,9.47,0,-14.61,406.07
2022-07-29,123460.69,275.68,299,0.9978,9.47,0,-13.37,411.99
2022-08-01,123095.91,275.68,299,0.9978,9.47,0,-13.63,410.77
2022-08-02,122285.62,275.68,299,0.9977,9.47,0,-14.19,408.06
2022-08-03,124196.23,275.68,299,0.9978,9.47,0,-12.85,414.45
2022-08-04,124112.51,275.68,299,0.9978,9.47,0,-12.91,414.17
2022-08-05,123903.21,275.68,299,0.9978,8.94,0,-13.06,413.47
2022-08-08,123759.69,275.68,299,0.9978,8.94,0,-13.16,412.99
2022-08-09,123269.33,275.68,299,0.9978,8.94,0,-13.50,411.35
2022-08-10,125852.69,275.68,299,0.9978,9.26,0,-11.69,419.99
2022-08-11,125852.69,275.68,299,0.9978,8.94,0,-11.69,419.99
2022-08-12,127978.58,275.68,299,0.9978,9.26,0,-10.20,427.10
2022-08-15,128504.82,275.68,299,0.9979,9.26,0,-9.83,428.86
2022-08-16,128755.98,275.68,299,0.9979,9.26,0,-9.65,429.70
2022-08-17,127844.03,275.68,299,0.9978,9.26,0,-10.29,426.65
2022-08-18,128214.79,275.68,299,0.9978,9.26,0,-10.03,427.89
2022-08-19,126495.54,275.68,299,0.9978,8.94,1,-11.24,422.14
2022-08-22,123867.33,275.68,299,0.9978,8.72,1,-13.09,413.35
2022-08-23,123568.33,275.68,299,0.9978,7.66,1,-13.29,412.35
2022-08-24,123963.01,275.68,299,0.9978,7.66,1,-13.02,413.67
2022-08-25,125709.17,275.68,299,0.9978,8.94,1,-11.79,419.51
2022-08-26,121463.37,275.68,299,0.9977,6.91,2,-14.77,405.31
2022-08-29,120662.05,275.68,299,0.9977,6.91,2,-15.33,402.63
2022-08-30,119340.47,275.68,299,0.9977,7.13,3,-16.26,398.21
2022-08-31,118434.50,275.68,299,0.9977,7.13,3,-16.90,395.18
2022-09-01,118805.26,275.68,299,0.9977,7.13,3,-16.64,396.42
2022-09-02,117555.44,275.68,299,0.9977,7.13,2,-17.51,392.24
2022-09-06,117112.92,275.68,299,0.9976,7.13,3,-17.82,390.76
2022-09-07,119211.90,275.68,299,0.9977,8.4,1,-16.35,397.78
2022-09-08,119989.30,275.68,299,0.9977,8.4,1,-15.81,400.38
2022-09-09,121849.08,275.68,299,0.9977,8.4,1,-14.50,406.60
2022-09-12,123155.71,275.68,299,0.9978,9.26,1,-13.58,410.97
2022-09-13,117812.58,275.68,299,0.9977,7.13,2,-17.33,393.10
2022-09-14,118261.08,275.68,299,0.9977,8.19,2,-17.02,394.60
2022-09-15,116921.56,275.68,299,0.9976,7.13,2,-17.96,390.12
2022-09-16,115558.12,275.68,299,0.9976,7.13,2,-18.92,385.56
2022-09-19,116452.13,275.68,299,0.9976,6.6,1,-18.29,388.55
2022-09-20,115118.59,275.68,299,0.9976,6.38,1,-19.22,384.09
2022-09-21,113115.29,275.68,299,0.9976,6.38,2,-20.63,377.39
2022-09-22,112167.46,275.68,299,0.9975,6.17,2,-21.29,374.22
2022-09-23,110017.05,110017.05,0,0.0000,5.32,3,-22.80,367.95
2022-09-26,110017.05,110017.05,0,0.0000,5.0,3,-22.80,364.31
2022-09-27,110017.05,110017.05,0,0.0000,5.0,3,-22.80,363.38
2022-09-28,110017.05,340.17,296,0.9969,6.06,1,-22.80,370.53
2022-09-29,107385.84,107385.84,0,0.0000,5.0,2,-24.65,362.79
2022-09-30,107385.84,107385.84,0,0.0000,5.0,3,-24.65,357.18
2022-10-03,107385.84,335.72,292,0.9969,6.06,1,-24.65,366.61
2022-10-04,110702.96,335.72,292,0.9970,6.38,1,-22.32,377.97
2022-10-05,110446.00,335.72,292,0.9970,6.38,1,-22.50,377.09
2022-10-06,109310.12,335.72,292,0.9969,5.64,1,-23.30,373.20
2022-10-07,106270.40,335.72,292,0.9968,5.0,1,-25.43,362.79
2022-10-10,105125.84,105125.84,0,0.0000,5.0,2,-26.24,360.02
2022-10-11,105125.84,105125.84,0,0.0000,5.0,2,-26.24,357.74
2022-10-12,105125.84,105125.84,0,0.0000,5.0,2,-26.24,356.56
2022-10-13,105125.84,92.45,287,0.9991,5.85,1,-26.24,365.97
2022-10-14,102639.81,102639.81,0,0.0000,5.11,2,-27.98,357.63
2022-10-17,102639.81,297.03,279,0.9971,6.17,1,-27.98,366.82
2022-10-18,103842.30,297.03,279,0.9971,7.23,1,-27.14,371.13
2022-10-19,103108.53,297.03,279,0.9971,6.7,1,-27.65,368.50
2022-10-20,102246.42,297.03,279,0.9971,6.49,1,-28.26,365.41
2022-10-21,104723.94,297.03,279,0.9972,7.55,1,-26.52,374.29
2022-10-24,106001.76,297.03,279,0.9972,7.02,0,-25.62,378.87
2022-10-25,107689.71,297.03,279,0.9972,7.02,0,-24.44,384.92
2022-10-26,106880.61,297.03,279,0.9972,7.02,0,-25.00,382.02
2022-10-27,106311.45,297.03,279,0.9972,7.45,1,-25.40,379.98
2022-10-28,108833.61,297.03,279,0.9973,7.45,0,-23.63,389.02
2022-10-31,108049.62,297.03,279,0.9973,7.45,0,-24.18,386.21
2022-11-01,107578.11,297.03,279,0.9972,7.45,0,-24.51,384.52
2022-11-02,104885.76,297.03,279,0.9972,7.98,1,-26.40,374.87
2022-11-03,103808.82,297.03,279,0.9971,6.49,1,-27.16,371.01
2022-11-04,105298.68,297.03,279,0.9972,8.19,1,-26.11,376.35
2022-11-07,106303.08,297.03,279,0.9972,7.77,1,-25.41,379.95
2022-11-08,106875.03,297.03,279,0.9972,7.98,1,-25.01,382.00
2022-11-09,104679.30,297.03,279,0.9972,9.04,2,-26.55,374.13
2022-11-10,110415.54,297.03,279,0.9973,9.47,0,-22.52,394.69
2022-11-11,111481.32,297.03,279,0.9973,9.47,0,-21.78,398.51
2022-11-14,110535.51,297.03,279,0.9973,9.47,0,-22.44,395.12
2022-11-15,111475.74,297.03,279,0.9973,9.47,0,-21.78,398.49
2022-11-16,110627.58,297.03,279,0.9973,9.47,0,-22.38,395.45
2022-11-17,110289.99,297.03,279,0.9973,9.26,0,-22.61,394.24
2022-11-18,110789.40,297.03,279,0.9973,9.47,0,-22.26,396.03
2022-11-21,110387.64,297.03,279,0.9973,9.47,1,-22.54,394.59
2022-11-22,111869.13,297.03,279,0.9973,9.47,0,-21.50,399.90
2022-11-23,112572.21,297.03,279,0.9974,9.47,0,-21.01,402.42
2022-11-25,112547.10,297.03,279,0.9974,9.47,0,-21.03,402.33
2022-11-28,110755.92,297.03,279,0.9973,9.47,1,-22.29,395.91
2022-11-29,110566.20,297.03,279,0.9973,9.47,1,-22.42,395.23
2022-11-30,114039.75,297.03,279,0.9974,9.47,0,-19.98,407.68
2022-12-01,113956.05,297.03,279,0.9974,9.79,0,-20.04,407.38
2022-12-02,113824.92,297.03,279,0.9974,9.79,0,-20.13,406.91
2022-12-05,111782.64,297.03,279,0.9973,9.26,1,-21.56,399.59
2022-12-06,110175.60,297.03,279,0.9973,9.26,1,-22.69,393.83
2022-12-07,109988.67,297.03,279,0.9973,9.26,1,-22.82,393.16
2022-12-08,110847.99,297.03,279,0.9973,8.19,1,-22.22,396.24
2022-12-09,110022.15,297.03,279,0.9973,7.13,1,-22.80,393.28
2022-12-12,111604.08,297.03,279,0.9973,7.98,1,-21.69,398.95
2022-12-13,112446.66,297.03,279,0.9974,9.47,1,-21.10,401.97
2022-12-14,111729.63,297.03,279,0.9973,8.19,1,-21.60,399.40
2022-12-15,109003.80,297.03,279,0.9973,7.13,2,-23.51,389.63
2022-12-16,107229.36,297.03,279,0.9972,7.13,2,-24.76,383.27
2022-12-19,106322.61,297.03,279,0.9972,7.13,2,-25.40,380.02
2022-12-20,106467.69,297.03,279,0.9972,7.34,2,-25.29,380.54
2022-12-21,108055.20,297.03,279,0.9973,8.4,2,-24.18,386.23
2022-12-22,106517.91,297.03,279,0.9972,7.34,2,-25.26,380.72
2022-12-23,107128.92,297.03,279,0.9972,8.4,2,-24.83,382.91
2022-12-27,106707.63,297.03,279,0.9972,7.13,2,-25.13,381.40
2022-12-28,105385.17,297.03,279,0.9972,7.34,1,-26.05,376.66
2022-12-29,107276.79,297.03,279,0.9972,8.4,1,-24.73,383.44
2022-12-30,106995.00,297.03,279,0.9972,8.4,1,-24.92,382.43
2023-01-03,106545.81,297.03,279,0.9972,8.4,1,-25.24,380.82
2023-01-04,107366.07,297.03,279,0.9972,8.4,1,-24.66,383.76
2023-01-05,106144.05,297.03,279,0.9972,8.4,1,-25.52,379.38
