date,value,regime,price,position_pct,danger,rsi
2021-09-29,1401359.94,5.53,434.45,0.9998,1,34.3
2021-09-30,1384235.19,5.53,429.14,0.9998,1,33.0
2021-10-01,1400682.69,6.6,434.24,0.9998,1,38.1
2021-10-04,1382622.69,5.53,428.64,0.9998,1,35.9
2021-10-05,1397006.19,6.6,433.10,0.9998,1,36.8
2021-10-06,1402811.19,6.6,434.90,0.9998,1,39.2
2021-10-07,1414937.19,7.98,438.66,0.9998,1,47.5
2021-10-08,1412357.19,7.77,437.86,0.9998,1,53.9
2021-10-11,1402133.94,6.6,434.69,0.9998,1,51.0
2021-10-12,1398683.19,6.91,433.62,0.9998,1,45.6
2021-10-13,1403714.19,6.91,435.18,0.9998,1,41.0
2021-10-14,1427321.19,7.98,442.50,0.9998,1,48.6
2021-10-15,1438189.44,7.77,445.87,0.9998,1,53.0
2021-10-18,1442446.44,7.77,447.19,0.9998,1,64.8
2021-10-19,1453572.69,7.98,450.64,0.9998,0,66.8
2021-10-20,1459280.94,7.98,452.41,0.9998,0,76.1
2021-10-21,1463086.44,8.51,453.59,0.9998,0,73.8
2021-10-22,1461570.69,8.51,453.12,0.9998,0,84.5
2021-10-25,1469407.44,8.51,455.55,0.9998,0,83.5
2021-10-26,1470729.69,8.51,455.96,0.9998,0,82.8
2021-10-27,1464215.19,8.51,453.94,0.9998,2,75.2
2021-10-28,1478340.69,8.51,458.32,0.9998,1,80.2
2021-10-29,1481339.94,7.98,459.25,0.9998,0,88.8
2021-11-01,1483887.69,7.98,460.04,0.9998,0,92.1
2021-11-02,1489886.19,7.98,461.90,0.9998,0,92.1
2021-11-03,1498980.69,7.98,464.72,0.9998,0,90.8
2021-11-04,1506043.44,7.98,466.91,0.9998,0,90.4
2021-11-05,1511267.94,8.51,468.53,0.9998,0,90.5
2021-11-08,1512557.94,8.51,468.93,0.9998,0,89.3
2021-11-09,1507559.19,7.98,467.38,0.9998,0,82.5
2021-11-10,1495433.19,8.51,463.62,0.9998,1,69.6
2021-11-11,1495916.94,8.51,463.77,0.9998,1,71.0
2021-11-12,1507204.44,8.51,467.27,0.9998,1,72.2
2021-11-15,1507720.44,8.51,467.43,0.9998,1,71.9
2021-11-16,1513686.69,8.51,469.28,0.9998,1,79.5
2021-11-17,1510010.19,8.51,468.14,0.9998,1,71.6
2021-11-18,1515137.94,8.51,469.73,0.9998,1,72.4
2021-11-19,1512428.94,7.98,468.89,0.9998,1,68.9
2021-11-22,1508171.94,8.51,467.57,0.9998,1,62.4
2021-11-23,1510171.44,8.51,468.19,0.9998,1,58.4
2021-11-24,1514202.69,8.51,469.44,0.9998,1,56.4
2021-11-26,1480436.94,5.85,458.97,0.9998,3,33.3
2021-11-29,1498593.69,8.19,464.60,0.9998,1,43.6
2021-11-30,1469439.69,7.13,455.56,0.9998,2,35.7
2021-12-01,1453121.19,6.81,450.50,0.9998,2,34.6
2021-12-02,1475373.69,8.19,457.40,0.9998,1,43.5
2021-12-03,1462538.19,7.87,453.42,0.9998,2,36.1
2021-12-06,1479856.44,8.19,458.79,0.9998,1,42.2
2021-12-07,1510461.69,9.47,468.28,0.9998,1,49.2
2021-12-08,1514460.69,9.79,469.52,0.9998,1,51.1
2021-12-09,1504237.44,8.94,466.35,0.9998,1,47.4
2021-12-10,1518395.19,9.79,470.74,0.9998,1,51.4
2021-12-13,1504946.94,8.94,466.57,0.9998,1,49.3
2021-12-14,1494594.69,9.47,463.36,0.9998,1,46.7
2021-12-15,1517943.69,9.26,470.60,0.9998,1,50.7
2021-12-16,1504559.94,8.94,466.45,0.9998,1,55.1
2021-12-17,1483339.44,7.66,459.87,0.9998,1,46.8
2021-12-20,1467569.19,6.6,454.98,0.9998,1,49.6
2021-12-21,1493627.19,7.66,463.06,0.9998,1,58.6
2021-12-22,1508558.94,7.98,467.69,0.9998,1,57.3
2021-12-23,1517943.69,7.98,470.60,0.9998,2,62.4
2021-12-27,1539422.19,7.98,477.26,0.9998,1,63.0
2021-12-28,1538164.44,7.98,476.87,0.9998,1,57.0
2021-12-29,1540131.69,7.98,477.48,0.9998,1,56.5
2021-12-30,1535874.69,7.98,476.16,0.9998,2,58.3
2021-12-31,1532004.69,7.98,474.96,0.9998,2,53.8
2022-01-03,1540873.44,7.98,477.71,0.9998,2,60.2
2022-01-04,1540357.44,7.98,477.55,0.9998,2,63.8
2022-01-05,1510784.19,7.98,468.38,0.9998,2,47.9
2022-01-06,1509365.19,7.98,467.94,0.9998,2,51.5
2022-01-07,1503398.94,7.98,466.09,0.9998,2,56.9
2022-01-10,1501528.44,7.98,465.51,0.9998,2,62.9
2022-01-11,1515202.44,7.98,469.75,0.9998,2,59.1
2022-01-12,1519298.19,8.51,471.02,0.9998,2,55.0
2022-01-13,1498367.94,7.13,464.53,0.9998,2,41.8
2022-01-14,1498980.69,7.45,464.72,0.9998,1,29.5
2022-01-18,1472438.94,6.06,456.49,0.9998,1,23.5
2022-01-19,1457152.44,6.06,451.75,0.9998,1,19.8
2022-01-20,1441027.44,5.85,446.75,0.9998,2,18.2
2022-01-21,1412744.19,7.13,437.98,0.9998,2,15.7
2022-01-24,1418742.69,7.13,439.84,0.9998,2,14.3
2022-01-25,1401424.44,6.81,434.47,0.9998,3,13.0
2022-01-26,1397909.19,5.96,433.38,0.9998,3,15.1
2022-01-27,1391007.69,6.81,431.24,0.9998,3,14.6
2022-01-28,1425547.44,8.19,441.95,0.9998,1,30.1
2022-01-31,1451218.44,7.55,449.91,0.9998,1,38.5
2022-02-01,1461022.44,8.62,452.95,0.9998,1,37.4
2022-02-02,1475212.44,8.62,457.35,0.9998,1,40.2
2022-02-03,1440543.69,8.4,446.60,0.9998,1,37.9
2022-02-04,1447316.19,8.62,448.70,0.9998,1,39.5
2022-02-07,1442672.19,8.4,447.26,0.9998,1,43.3
2022-02-08,1454540.19,9.47,450.94,0.9998,1,49.4
2022-02-09,1475825.19,9.57,457.54,0.9998,1,57.7
2022-02-10,1449315.69,9.26,449.32,0.9998,1,58.2
2022-02-11,1420742.19,7.98,440.46,0.9998,2,50.4
2022-02-14,1416098.19,7.98,439.02,0.9998,2,53.1
2022-02-15,1438931.19,9.04,446.10,0.9998,1,58.1
2022-02-16,1440543.69,9.26,446.60,0.9998,1,60.0
2022-02-17,1409777.19,7.98,437.06,0.9998,2,46.8
2022-02-18,1400650.44,8.19,434.23,0.9998,2,38.9
2022-02-22,1385621.94,7.13,429.57,0.9998,2,33.8
2022-02-23,1361047.44,6.28,421.95,0.9998,2,26.5
2022-02-24,1381526.19,7.87,428.30,0.9998,2,37.1
2022-02-25,1412002.44,8.72,437.75,0.9998,1,43.0
2022-02-28,1408390.44,7.34,436.63,0.9998,2,43.2
2022-03-01,1386944.19,7.34,429.98,0.9998,2,37.0
2022-03-02,1412453.94,8.4,437.89,0.9998,1,38.1
2022-03-03,1405423.44,7.34,435.71,0.9998,1,41.1
2022-03-04,1394006.94,7.34,432.17,0.9998,2,44.2
2022-03-07,1352920.44,6.28,419.43,0.9998,2,38.1
2022-03-08,1342664.94,6.28,416.25,0.9998,2,30.9
2022-03-09,1378655.94,7.34,427.41,0.9998,1,39.2
2022-03-10,1372431.69,7.34,425.48,0.9998,1,42.9
2022-03-11,1354984.44,7.34,420.07,0.9998,1,41.6
2022-03-14,1345083.69,6.28,417.00,0.9998,1,42.4
2022-03-15,1374656.94,8.19,426.17,0.9998,1,52.5
2022-03-16,1405133.19,8.83,435.62,0.9998,1,54.2
2022-03-17,1422709.44,8.83,441.07,0.9998,0,52.0
2022-03-18,1433835.69,9.04,444.52,0.9998,0,54.6
2022-03-21,1433416.44,9.04,444.39,0.9998,0,59.1
2022-03-22,1450186.44,9.04,449.59,0.9998,0,57.7
2022-03-23,1431513.69,9.04,443.80,0.9998,1,55.1
2022-03-24,1453088.94,9.26,450.49,0.9998,0,61.1
2022-03-25,1460183.94,9.47,452.69,0.9998,0,73.0
2022-03-28,1470568.44,9.79,455.91,0.9998,0,77.4
2022-03-29,1488757.44,9.79,461.55,0.9998,0,75.6
2022-03-30,1479566.19,9.79,458.70,0.9998,0,74.5
2022-03-31,1456797.69,9.47,451.64,0.9998,1,72.8
2022-04-01,1460925.69,9.79,452.92,0.9998,1,76.6
2022-04-04,1473438.69,9.79,456.80,0.9998,0,74.6
2022-04-05,1454830.44,9.47,451.03,0.9998,1,63.1
2022-04-06,1440285.69,9.47,446.52,0.9998,1,54.7
2022-04-07,1447541.94,9.47,448.77,0.9998,1,53.8
2022-04-08,1443671.94,9.47,447.57,0.9998,1,52.8
2022-04-11,1419000.69,8.4,439.92,0.9998,1,41.9
2022-04-12,1413743.94,8.4,438.29,0.9998,1,45.1
2022-04-13,1429933.44,8.4,443.31,0.9998,1,43.4
2022-04-14,1412131.44,7.34,437.79,0.9998,1,37.0
2022-04-18,1412711.94,7.34,437.97,0.9998,1,33.5
2022-04-19,1435512.69,8.4,445.04,0.9998,1,35.2
2022-04-20,1434448.44,8.4,444.71,0.9998,1,36.9
2022-04-21,1413002.19,7.34,438.06,0.9998,1,37.2
2022-04-22,1374237.69,7.13,426.04,0.9998,2,28.9
2022-04-25,1382203.44,6.6,428.51,0.9998,2,27.3
2022-04-26,1342181.19,6.81,416.10,0.9998,2,24.7
2022-04-27,1345954.44,6.81,417.27,0.9998,1,27.7
2022-04-28,1379945.94,8.19,427.81,0.9998,1,35.8
2022-04-29,1328958.69,6.81,412.00,0.9998,2,29.9
2022-05-02,1336956.69,6.81,414.48,0.9998,2,34.7
2022-05-03,1343084.19,6.6,416.38,0.9998,1,36.9
2022-05-04,1383977.19,9.04,429.06,0.9998,1,42.2
2022-05-05,1334795.94,6.81,413.81,0.9998,1,38.1
2022-05-06,1326830.19,6.81,411.34,0.9998,1,37.1
2022-05-09,1284356.94,6.81,398.17,0.9998,3,28.6
2022-05-10,1287323.94,6.81,399.09,0.9998,1,29.3
2022-05-11,1266877.44,6.81,392.75,0.9998,2,29.3
2022-05-12,1265555.19,6.81,392.34,0.9998,2,32.8
2022-05-13,1295805.69,8.19,401.72,0.9998,1,37.2
2022-05-16,1290548.94,7.98,400.09,0.9998,1,41.5
2022-05-17,1317090.69,7.77,408.32,0.9998,1,45.6
2022-05-18,1264007.19,6.81,391.86,0.9998,1,33.2
2022-05-19,1256267.19,7.13,389.46,0.9998,1,38.0
2022-05-20,1256815.44,7.13,389.63,0.9998,2,36.4
2022-05-23,1280325.69,8.19,396.92,0.9998,1,39.9
2022-05-24,1270553.94,8.19,393.89,0.9998,2,29.8
2022-05-25,1281776.94,7.34,397.37,0.9998,1,39.1
2022-05-26,1307383.44,7.34,405.31,0.9998,1,46.3
2022-05-27,1339472.19,8.83,415.26,0.9998,0,61.0
2022-05-31,1331957.94,8.83,412.93,0.9998,1,58.8
2022-06-01,1321186.44,8.83,409.59,0.9998,1,61.1
2022-06-02,1346341.44,9.26,417.39,0.9998,0,65.0
2022-06-03,1324250.19,9.04,410.54,0.9998,1,55.5
2022-06-06,1328281.44,8.83,411.79,0.9998,1,57.3
2022-06-07,1341020.19,9.04,415.74,0.9998,1,54.9
2022-06-08,1326443.19,9.26,411.22,0.9998,1,65.1
2022-06-09,1294902.69,7.77,401.44,0.9998,2,58.4
2022-06-10,1257363.69,6.7,389.80,0.9998,2,50.1
2022-06-13,1209633.69,6.81,375.00,0.9998,3,37.9
2022-06-14,1205989.44,5.96,373.87,0.9998,3,38.7
2022-06-15,1223178.69,7.13,379.20,0.9998,1,40.0
2022-06-16,1182704.94,6.81,366.65,0.9998,3,29.7
2022-06-17,1180157.19,6.81,365.86,0.9998,2,21.3
2022-06-21,1209859.44,7.87,375.07,0.9998,1,29.6
2022-06-22,1207666.44,8.19,374.39,0.9998,1,30.5
2022-06-23,1219502.19,8.19,378.06,0.9998,1,27.2
2022-06-24,1258266.69,9.26,390.08,0.9998,1,38.8
2022-06-27,1253461.44,9.26,388.59,0.9998,1,37.3
2022-06-28,1227854.94,8.19,380.65,0.9998,1,31.6
2022-06-29,1226855.19,8.19,380.34,0.9998,1,33.1
2022-06-30,1216889.94,8.19,377.25,0.9998,1,35.7
2022-07-01,1229757.69,7.98,381.24,0.9998,1,44.4
2022-07-05,1232079.69,7.77,381.96,0.9998,1,55.5
2022-07-06,1236239.94,7.77,383.25,0.9998,1,57.4
2022-07-07,1254751.44,8.83,388.99,0.9998,1,57.7
2022-07-08,1253719.44,9.47,388.67,0.9998,1,71.5
2022-07-11,1239400.44,9.26,384.23,0.9998,1,66.7
2022-07-12,1228435.44,8.83,380.83,0.9998,1,55.9
2022-07-13,1221985.44,8.83,378.83,0.9998,2,54.4
2022-07-14,1219018.44,8.83,377.91,0.9998,2,49.8
2022-07-15,1242302.94,9.47,385.13,0.9998,1,44.2
2022-07-18,1232047.44,9.04,381.95,0.9998,1,42.5
2022-07-19,1265329.44,9.04,392.27,0.9998,1,62.4
2022-07-20,1273391.94,9.04,394.77,0.9998,0,64.7
2022-07-21,1286356.44,9.47,398.79,0.9998,0,71.5
2022-07-22,1274423.94,9.47,395.09,0.9998,1,63.9
2022-07-25,1275971.94,9.47,395.57,0.9998,1,63.7
2022-07-26,1260878.94,9.26,390.89,0.9998,1,57.2
2022-07-27,1293612.69,9.47,401.04,0.9998,0,60.5
2022-07-28,1309834.44,9.47,406.07,0.9998,0,64.0
2022-07-29,1328926.44,9.47,411.99,0.9998,0,71.9
2022-08-01,1324991.94,9.47,410.77,0.9998,0,74.4
2022-08-02,1316252.19,9.47,408.06,0.9998,0,73.6
2022-08-03,1336859.94,9.47,414.45,0.9998,0,77.1
2022-08-04,1335956.94,9.47,414.17,0.9998,0,74.0
2022-08-05,1333699.44,8.94,413.47,0.9998,0,77.1
2022-08-08,1332151.44,8.94,412.99,0.9998,0,71.5
2022-08-09,1326862.44,8.94,411.35,0.9998,0,67.5
2022-08-10,1354726.44,9.26,419.99,0.9998,0,70.4
2022-08-11,1354726.44,8.94,419.99,0.9998,0,75.8
2022-08-12,1377656.19,9.26,427.10,0.9998,0,78.7
2022-08-15,1383332.19,9.26,428.86,0.9998,0,86.5
2022-08-16,1386041.19,9.26,429.70,0.9998,0,83.5
2022-08-17,1376204.94,9.26,426.65,0.9998,0,75.3
2022-08-18,1380203.94,9.26,427.89,0.9998,0,72.0
2022-08-19,1361660.19,8.94,422.14,0.9998,1,64.0
2022-08-22,1333312.44,8.72,413.35,0.9998,1,55.7
2022-08-23,1330087.44,7.66,412.35,0.9998,1,47.5
2022-08-24,1334344.44,7.66,413.67,0.9998,1,49.4
2022-08-25,1353178.44,8.94,419.51,0.9998,1,56.4
2022-08-26,1307383.44,6.91,405.31,0.9998,2,43.7
2022-08-29,1298740.44,6.91,402.63,0.9998,2,43.0
2022-08-30,1284485.94,7.13,398.21,0.9998,3,31.2
2022-08-31,1274714.19,7.13,395.18,0.9998,3,29.7
2022-09-01,1278713.19,7.13,396.42,0.9998,3,22.2
2022-09-02,1265232.69,7.13,392.24,0.9998,2,18.2
2022-09-06,1260459.69,7.13,390.76,0.9998,3,16.6
2022-09-07,1283099.19,8.4,397.78,0.9998,1,26.8
2022-09-08,1291484.19,8.4,400.38,0.9998,1,28.4
2022-09-09,1311543.69,8.4,406.60,0.9998,1,37.9
2022-09-12,1325636.94,9.26,410.97,0.9998,1,48.0
2022-09-13,1268006.19,7.13,393.10,0.9998,2,37.4
2022-09-14,1272843.69,8.19,394.60,0.9998,2,37.6
2022-09-15,1258395.69,7.13,390.12,0.9998,2,30.5
2022-09-16,1243689.69,7.13,385.56,0.9998,2,35.0
2022-09-19,1253332.44,6.6,388.55,0.9998,1,39.3
2022-09-20,1238948.94,6.38,384.09,0.9998,1,39.3
2022-09-21,1217341.44,6.38,377.39,0.9998,2,37.2
2022-09-22,1207118.19,6.17,374.22,0.9998,2,34.5
2022-09-23,1186897.44,5.32,367.95,0.9998,3,33.5
2022-09-26,1175158.44,5.0,364.31,0.9998,3,32.6
2022-09-27,1172159.19,5.0,363.38,0.9998,3,25.3
2022-09-28,1195217.94,6.06,370.53,0.9998,1,29.9
2022-09-29,1170256.44,5.0,362.79,0.9998,2,21.1
2022-09-30,1152164.19,5.0,357.18,0.9998,3,15.1
2022-10-03,1182575.94,6.06,366.61,0.9998,1,30.7
2022-10-04,1219211.94,6.38,377.97,0.9998,1,39.4
2022-10-05,1216373.94,6.38,377.09,0.9998,1,41.3
2022-10-06,1203828.69,5.64,373.20,0.9998,1,41.7
2022-10-07,1170256.44,5.0,362.79,0.9998,1,34.2
2022-10-10,1161323.19,5.0,360.02,0.9998,2,34.9
2022-10-11,1153970.19,5.0,357.74,0.9998,2,37.0
2022-10-12,1150164.69,5.0,356.56,0.9998,2,38.0
2022-10-13,1180511.94,5.85,365.97,0.9998,1,48.7
2022-10-14,1153615.44,5.11,357.63,0.9998,2,45.9
2022-10-17,1183253.19,6.17,366.82,0.9998,1,51.9
2022-10-18,1197152.94,7.23,371.13,0.9998,1,50.3
2022-10-19,1188671.19,6.7,368.50,0.9998,1,53.5
2022-10-20,1178705.94,6.49,365.41,0.9998,1,55.2
2022-10-21,1207343.94,7.55,374.29,0.9998,1,54.9
2022-10-24,1222114.44,7.02,378.87,0.9998,0,50.6
2022-10-25,1241625.69,7.02,384.92,0.9998,0,55.1
2022-10-26,1232273.19,7.02,382.02,0.9998,0,55.8
2022-10-27,1225694.19,7.45,379.98,0.9998,1,62.7
2022-10-28,1254848.19,7.45,389.02,0.9998,0,69.6
2022-10-31,1245785.94,7.45,386.21,0.9998,0,69.1
2022-11-01,1240335.69,7.45,384.52,0.9998,0,68.6
2022-11-02,1209214.44,7.98,374.87,0.9998,1,55.9
2022-11-03,1196765.94,6.49,371.01,0.9998,1,59.5
2022-11-04,1213987.44,8.19,376.35,0.9998,1,57.1
2022-11-07,1225597.44,7.77,379.95,0.9998,1,56.7
2022-11-08,1232208.69,7.98,382.00,0.9998,1,60.3
2022-11-09,1206827.94,9.04,374.13,0.9998,2,56.2
2022-11-10,1273133.94,9.47,394.69,0.9998,0,62.4
2022-11-11,1285453.44,9.47,398.51,0.9998,0,62.1
2022-11-14,1274520.69,9.47,395.12,0.9998,0,56.5
2022-11-15,1285388.94,9.47,398.49,0.9998,0,60.4
2022-11-16,1275584.94,9.47,395.45,0.9998,0,59.7
2022-11-17,1271682.69,9.26,394.24,0.9998,0,53.6
2022-11-18,1277455.44,9.47,396.03,0.9998,0,56.9
2022-11-21,1272811.44,9.47,394.59,0.9998,1,57.1
2022-11-22,1289936.19,9.47,399.90,0.9998,0,68.8
2022-11-23,1298063.19,9.47,402.42,0.9998,0,74.0
2022-11-25,1297772.94,9.47,402.33,0.9998,0,71.6
2022-11-28,1277068.44,9.47,395.91,0.9998,1,62.7
2022-11-29,1274875.44,9.47,395.23,0.9998,1,60.8
2022-11-30,1315026.69,9.47,407.68,0.9998,0,75.4
2022-12-01,1314059.19,9.79,407.38,0.9998,0,63.8
2022-12-02,1312543.44,9.79,406.91,0.9998,0,59.9
2022-12-05,1288936.44,9.26,399.59,0.9998,1,54.8
2022-12-06,1270360.44,9.26,393.83,0.9998,1,45.2
2022-12-07,1268199.69,9.26,393.16,0.9998,1,47.5
2022-12-08,1278132.69,8.19,396.24,0.9998,1,52.1
2022-12-09,1268586.69,7.13,393.28,0.9998,1,47.2
2022-12-12,1286872.44,7.98,398.95,0.9998,1,54.1
2022-12-13,1296611.94,9.47,401.97,0.9998,1,52.0
2022-12-14,1288323.69,8.19,399.40,0.9998,1,47.1
2022-12-15,1256815.44,7.13,389.63,0.9998,2,39.6
2022-12-16,1236304.44,7.13,383.27,0.9998,2,39.7
2022-12-19,1225823.19,7.13,380.02,0.9998,2,38.1
2022-12-20,1227500.19,7.34,380.54,0.9998,2,23.8
2022-12-21,1245850.44,8.4,386.23,0.9998,2,31.5
2022-12-22,1228080.69,7.34,380.72,0.9998,2,28.9
2022-12-23,1235143.44,8.4,382.91,0.9998,2,35.4
2022-12-27,1230273.69,7.13,381.40,0.9998,2,38.2
2022-12-28,1214987.19,7.34,376.66,0.9998,1,35.5
2022-12-29,1236852.69,8.4,383.44,0.9998,1,39.4
2022-12-30,1233595.44,8.4,382.43,0.9998,1,40.7
2023-01-03,1228403.19,8.4,380.82,0.9998,1,33.4
2023-01-04,1237884.69,8.4,383.76,0.9998,1,33.3
2023-01-05,1223759.19,8.4,379.38,0.9998,1,32.2
2023-01-06,1251816.69,9.04,388.08,0.9998,1,48.6
2023-01-09,1251107.19,9.04,387.86,0.9998,1,54.7
2023-01-10,1259879.19,9.26,390.58,0.9998,1,60.9
2023-01-11,1275810.69,9.47,395.52,0.9998,0,64.1
2023-01-12,1280454.69,9.79,396.96,0.9998,0,61.0
2023-01-13,1285421.19,9.79,398.50,0.9998,0,69.9
2023-01-17,1283066.94,9.79,397.77,0.9998,1,67.2
2023-01-18,1262813.94,9.47,391.49,0.9998,1,60.5
2023-01-19,1253622.69,9.47,388.64,0.9998,1,63.0
2023-01-20,1276971.69,9.79,395.88,0.9998,1,63.3
2023-01-23,1292290.44,9.79,400.63,0.9998,0,68.1
2023-01-24,1290903.69,9.79,400.20,0.9998,0,69.7
2023-01-25,1291387.44,9.79,400.35,0.9998,1,67.9
2023-01-26,1305577.44,9.79,404.75,0.9998,0,77.3
2023-01-27,1308576.69,9.79,405.68,0.9998,0,72.8
2023-01-30,1292161.44,9.79,400.59,0.9998,1,64.6
2023-01-31,1311156.69,9.79,406.48,0.9998,0,67.0
2023-02-01,1325088.69,9.79,410.80,0.9998,0,66.6
2023-02-02,1344374.19,9.79,416.78,0.9998,0,69.6
2023-02-03,1330087.44,9.79,412.35,0.9998,0,63.0
2023-02-06,1321960.44,9.79,409.83,0.9998,1,60.9
2023-02-07,1339246.44,9.79,415.19,0.9998,0,71.8
2023-02-08,1324604.94,9.79,410.65,0.9998,1,69.6
2023-02-09,1313123.94,9.47,407.09,0.9998,1,60.7
2023-02-10,1316187.69,9.47,408.04,0.9998,1,57.6
2023-02-13,1331635.44,9.47,412.83,0.9998,1,61.9
2023-02-14,1331022.69,9.79,412.64,0.9998,1,61.6
2023-02-15,1335344.19,9.79,413.98,0.9998,1,59.3
2023-02-16,1316961.69,9.47,408.28,0.9998,1,52.4
2023-02-17,1313672.19,7.87,407.26,0.9998,1,56.6
2023-02-21,1287323.94,7.34,399.09,0.9998,1,43.0
2023-02-22,1285550.19,7.34,398.54,0.9998,1,37.5
2023-02-23,1292387.19,8.4,400.66,0.9998,1,32.2
2023-02-24,1278584.19,7.34,396.38,0.9998,1,32.3
2023-02-27,1282937.94,7.34,397.73,0.9998,1,36.2
2023-02-28,1278197.19,7.34,396.26,0.9998,1,26.4
2023-03-01,1273295.19,7.34,394.74,0.9998,1,28.5
2023-03-02,1283195.94,8.72,397.81,0.9998,1,37.3
2023-03-03,1303771.44,9.79,404.19,0.9998,1,45.4
2023-03-06,1304674.44,9.79,404.47,0.9998,1,38.8
2023-03-07,1284679.44,8.72,398.27,0.9998,1,33.5
2023-03-08,1286775.69,8.72,398.92,0.9998,1,32.4
2023-03-09,1263039.69,7.34,391.56,0.9998,1,31.2
2023-03-10,1244818.44,7.34,385.91,0.9998,1,28.2
2023-03-13,1243044.69,7.13,385.36,0.9998,2,33.4
2023-03-14,1263587.94,8.4,391.73,0.9998,1,42.8
2023-03-15,1255686.69,8.19,389.28,0.9998,2,38.0
2023-03-16,1277713.44,9.04,396.11,0.9998,1,49.7
2023-03-17,1257976.44,7.98,389.99,0.9998,2,43.0
2023-03-20,1270070.19,9.04,393.74,0.9998,1,47.8
2023-03-21,1286743.44,9.04,398.91,0.9998,1,53.4
2023-03-22,1264813.44,7.98,392.11,0.9998,1,45.6
2023-03-23,1268231.94,8.19,393.17,0.9998,1,40.7
2023-03-24,1276552.44,9.47,395.75,0.9998,1,42.9
2023-03-27,1278938.94,9.04,396.49,0.9998,1,48.4
2023-03-28,1276068.69,8.83,395.60,0.9998,1,47.1
2023-03-29,1294612.44,9.36,401.35,0.9998,1,58.9
2023-03-30,1302191.19,9.79,403.70,0.9998,1,67.3
2023-03-31,1320541.44,9.79,409.39,0.9998,1,71.2
2023-04-03,1325572.44,9.26,410.95,0.9998,1,68.6
2023-04-04,1318219.44,9.79,408.67,0.9998,1,68.8
2023-04-05,1314768.69,9.79,407.60,0.9998,2,62.5
2023-04-06,1319896.44,9.26,409.19,0.9998,2,73.3
2023-04-10,1321250.94,9.26,409.61,0.9998,2,70.9
2023-04-11,1321605.69,9.79,409.72,0.9998,2,66.4
2023-04-12,1316219.94,9.79,408.05,0.9998,1,78.7
2023-04-13,1333699.44,9.26,413.47,0.9998,0,81.6
2023-04-14,1330442.19,9.26,412.46,0.9998,1,77.3
2023-04-17,1335215.19,9.26,413.94,0.9998,1,77.9
2023-04-18,1336085.94,9.26,414.21,0.9998,1,80.3
2023-04-19,1335860.19,9.26,414.14,0.9998,1,75.6
2023-04-20,1328571.69,9.26,411.88,0.9998,1,66.4
2023-04-21,1329603.69,9.26,412.20,0.9998,1,57.2
2023-04-24,1330990.44,7.98,412.63,0.9998,1,54.6
2023-04-25,1309866.69,7.98,406.08,0.9998,1,44.3
2023-04-26,1304319.69,6.91,404.36,0.9998,1,43.1
2023-04-27,1330280.94,7.98,412.41,0.9998,1,55.4
2023-04-28,1341632.94,7.98,415.93,0.9998,1,59.6
2023-05-01,1340278.44,7.98,415.51,0.9998,1,58.7
2023-05-02,1325217.69,7.98,410.84,0.9998,1,53.9
2023-05-03,1316123.19,6.91,408.02,0.9998,1,41.9
2023-05-04,1306802.94,5.53,405.13,0.9998,1,39.7
2023-05-05,1330990.44,9.79,412.63,0.9998,1,48.4
2023-05-08,1331345.19,9.26,412.74,0.9998,1,48.2
2023-05-09,1325507.94,9.79,410.93,0.9998,1,46.3
2023-05-10,1331699.94,9.79,412.85,0.9998,1,51.1
2023-05-11,1329377.94,9.79,412.13,0.9998,1,49.9
2023-05-12,1327636.44,9.79,411.59,0.9998,1,48.8
2023-05-15,1332215.94,9.79,413.01,0.9998,1,59.1
2023-05-16,1323314.94,9.79,410.25,0.9998,1,57.5
2023-05-17,1339375.44,9.79,415.23,0.9998,1,53.9
2023-05-18,1352275.44,9.79,419.23,0.9998,1,54.5
2023-05-19,1350308.19,9.79,418.62,0.9998,1,54.2
2023-05-22,1350856.44,9.79,418.79,0.9998,1,62.3
2023-05-23,1335698.94,9.79,414.09,0.9998,1,58.9
2023-05-24,1326023.94,8.4,411.09,0.9998,1,58.7
2023-05-25,1337504.94,9.79,414.65,0.9998,1,53.3
2023-05-26,1354823.19,9.79,420.02,0.9998,1,60.2
2023-05-30,1355339.19,9.79,420.18,0.9998,1,63.6
2023-05-31,1347824.94,9.79,417.85,0.9998,1,57.3
2023-06-01,1360628.19,9.79,421.82,0.9998,1,62.9
2023-06-02,1380300.69,10.0,427.92,0.9998,0,68.9
2023-06-05,1377656.19,10.0,427.10,0.9998,0,66.6
2023-06-06,1380655.44,10.0,428.03,0.9998,0,71.8
2023-06-07,1375882.44,10.0,426.55,0.9998,1,65.2
2023-06-08,1384202.94,10.0,429.13,0.9998,0,63.8
2023-06-09,1386686.19,10.0,429.90,0.9998,0,65.7
2023-06-12,1399263.69,9.79,433.80,0.9998,0,68.9
2023-06-13,1408487.19,10.0,436.66,0.9998,0,79.8
2023-06-14,1410164.19,10.0,437.18,0.9998,0,86.9
2023-06-15,1427643.69,10.0,442.60,0.9998,0,87.6
2023-06-16,1417517.19,10.0,439.46,0.9998,0,77.8
2023-06-20,1410164.19,10.0,437.18,0.9998,1,72.9
2023-06-21,1402940.19,10.0,434.94,0.9998,1,73.1
2023-06-22,1408003.44,10.0,436.51,0.9998,1,71.2
2023-06-23,1397360.94,10.0,433.21,0.9998,1,58.3
