date,SPY_买入持有,SSO_买入持有,UPRO_买入持有,策略C1_SSO,策略C2_UPRO
2023-05-04,1247052.6672207345,1271768.1758654902,1051912.3646430054,2.114045419610236e-06,7.835248728618804e-05
2023-05-05,1270138.8247606736,1318855.5864200834,1110333.1880934234,4.147292377173085e-06,8.12535000704618e-05
2023-05-08,1270477.421737926,1319558.7544617003,1111221.174793544,2.154329848409365e-06,8.129682161764813e-05
2023-05-09,1264905.962384954,1307985.3603367032,1096601.969048695,2.154329848409365e-06,8.058379527114455e-05
2023-05-10,1270816.0187151784,1320208.0352051554,1111973.0233443673,2.154329848409365e-06,8.133682321712368e-05
2023-05-11,1268599.7475913442,1315603.2160924135,1106155.2645205234,2.154329848409365e-06,8.105312447561306e-05
2023-05-12,1266937.5442484685,1312155.6352965971,1101807.1910278797,2.154329848409365e-06,8.084072214034587e-05
2023-05-15,1271308.5234093638,1321209.601632617,1113211.0119024853,2.154329848409365e-06,8.139852881902754e-05
2023-05-16,1262812.8174346662,1303551.2471109056,1090893.4235182996,0.0,8.031061356496341e-05
2023-05-17,1278142.0260411857,1335198.7070042016,1130620.291884816,4.174606450212927e-06,8.226038495096472e-05
2023-05-18,1290454.64339582,1360923.220300528,1163294.8180573415,2.22249121692211e-06,8.384524895310261e-05
2023-05-19,1288576.9692492383,1356962.801607289,1158216.8667727367,2.22249121692211e-06,8.3601251138722e-05
2023-05-22,1289100.25548681,1358064.9165386027,1159627.909250531,2.22249121692211e-06,8.366915144302464e-05
2023-05-23,1274632.930095115,1327582.311377393,1120585.0631452454,2.22249121692211e-06,8.17911457037175e-05
2023-05-24,1265398.4670791393,1308346.1697940072,1096229.8129138772,2.22249121692211e-06,8.060602441553788e-05
2023-05-25,1276356.6965247637,1331006.474663825,1124709.5482563092,2.22249121692211e-06,8.200210530740739e-05
2023-05-26,1292886.38532336,1365481.3559803315,1168406.812991409,0.0,8.41260715705246e-05
2023-05-30,1293378.8900175455,1366521.6731888307,1169742.0714796616,2.2241844629328124e-06,8.41901645730068e-05
2023-05-31,1286206.7904084711,1351366.2850288518,1150282.5610802071,2.1995171784421966e-06,8.325645481311767e-05
2023-06-01,1298427.0631329454,1377044.9934245178,1183069.123967524,2.2413124791406076e-06,8.483849681674614e-05
2023-06-02,1317203.8045987627,1416872.286866695,1234394.7248603355,2.3061363666886507e-06,0.00016699402736052564
2023-06-05,1314679.7180410626,1411442.1350849103,1227298.5128974537,2.2972981173865162e-06,8.679040023948713e-05
2023-06-06,1317542.401576015,1417588.8978366265,1235315.7520709115,2.307302740421728e-06,8.679040023948713e-05
2023-06-07,1312986.7331548005,1407785.6991412167,1222501.6924508042,2.2913468118381053e-06,8.679040023948713e-05
2023-06-08,1320928.3713485394,1424815.764098592,1244684.702882334,2.319065366636099e-06,8.679040023948713e-05
2023-06-09,1323298.5501893065,1429928.9379077214,1251384.8209436624,2.327387694752566e-06,8.679040023948713e-05
2023-06-12,1335303.3521100748,1455873.2173114908,1285442.0491479917,2.3696152453900873e-06,8.679040023948713e-05
2023-06-13,1344106.8735186383,1475070.0702460727,1310866.4216276822,2.400860517874253e-06,0.0
2023-06-14,1345707.5137747407,1478583.2678667752,1315549.5884342114,2.406578685186554e-06,8.710046533446628e-05
2023-06-15,1362391.11029027,1515245.152270627,1364478.7167290563,2.466250474718148e-06,9.033998582108145e-05
2023-06-16,1352725.705666882,1493745.5147734294,1335438.0716509095,2.431257133142843e-06,3.8632399961384906e-05
2023-06-20,1345707.5137747407,1478245.8571313985,1314652.570330898,2.4060295071310753e-06,8.805027039239862e-05
2023-06-21,1338812.4480561456,1463097.5396421524,1294444.726256092,2.3813737310389685e-06,0.0001281189729535419
2023-06-22,1343645.1503678395,1473660.2063880856,1308462.3715880138,2.3985657885996944e-06,7.051168085532632e-05
2023-06-23,1333487.2410502662,1451378.5693988728,1278786.585285933,2.362299645316017e-06,7.051168085532632e-05
2023-06-26,1328038.9078708407,1439518.5473872111,1263112.0699980399,2.342995980247301e-06,7.051168085532632e-05
2023-06-27,1342598.5778926956,1471082.253715514,1304655.645636071,2.3943698490891783e-06,7.051168085532632e-05
2023-06-28,1343275.7718472003,1472566.25351292,1306629.8133370124,2.3967852438517683e-06,7.051168085532632e-05
2023-06-29,1348570.197309693,1484174.2828263429,1322079.7774443913,2.415678759374237e-06,7.051168085532632e-05
2023-06-30,1364484.2552405577,1519202.8420567284,1368884.1355922592,2.4726921084690523e-06,0.0
2023-07-03,1366054.1139532737,1522698.5713901024,1373608.898106824,2.4783818439649884e-06,3.12261365663161e-05
2023-07-05,1364022.532089759,1518169.4875571295,1367480.4463205023,2.4710101951355104e-06,7.067087399506182e-05
2023-07-06,1353341.336534614,1494392.9519047332,1335355.6264116804,2.4323109178258267e-06,0.00010156859278361065
2023-07-07,1349924.585218703,1486847.229407284,1325241.596852587,2.4200293133187678e-06,5.579412107584199e-05
2023-07-10,1353341.336534614,1494373.8531657704,1335304.4278126126,2.4322798322460687e-06,5.579412107584199e-05
2023-07-11,1361960.1686828576,1513407.864851455,1360816.3169852132,2.4632600602872316e-06,5.579412107584199e-05
2023-07-12,1372918.398128482,1537761.3973690663,1393663.395286985,2.5028984719611565e-06,5.579412107584199e-05
2023-07-13,1383815.0644873334,1562171.4029593382,1426847.3450155798,2.542628800604458e-06,5.579412107584199e-05
2023-07-14,1382953.181272509,1560225.4647405078,1424181.289828701,2.5394615434455943e-06,5.579412107584199e-05
2023-07-17,1387755.1020408163,1571060.363801206,1439016.5115977505,2.557096693052856e-06,0.0
2023-07-18,1398066.9190753223,1594408.1245089252,1471094.6677985254,2.5950980856609966e-06,5.6623285771095606e-05
2023-07-19,1401175.8549573675,1601499.2194504873,1480908.6593954992,2.606639727117293e-06,5.687511658475864e-05
2023-07-20,1391879.8288546188,1580249.097997322,1451433.632035826,2.5720525040246122e-06,5.612044676012784e-05
2023-07-21,1391879.8288546188,1580249.097997322,1451433.632035826,2.5720525040246122e-06,5.612044676012784e-05
2023-07-24,1398097.700618709,1594367.8258400152,1470885.3720732823,2.5950324945510822e-06,5.66218546174212e-05
2023-07-25,1401914.6119986456,1603073.3128679395,1482932.2535882813,2.6092017604834614e-06,0.00010257222481987899
2023-07-26,1402130.0828023518,1603566.0896635687,1483616.0226319607,2.6100038161800786e-06,5.6957268890290544e-05
2023-07-27,1392834.0566996029,1582303.023690115,1454107.2057782242,2.5753955242661193e-06,5.6957268890290544e-05
2023-07-28,1406470.2804198603,1613285.3764269587,1496815.5192543068,2.6258231676283987e-06,5.6957268890290544e-05
2023-07-31,1409148.2746944933,1619428.938877678,1505365.5685085605,2.63582258177458e-06,5.6957268890290544e-05
2023-08-01,1405115.8925108507,1610160.707112328,1492442.4232143457,2.620737378593537e-06,5.6957268890290544e-05
2023-08-02,1385569.6124603688,1565363.4739798214,1430159.2384916125,2.547824294322292e-06,5.6957268890290544e-05
2023-08-03,1381598.7933634992,1556391.3153526068,1417863.4211655892,2.5332209871013743e-06,0.0
2023-08-04,1375350.1400560224,1542312.9160559054,1398625.411552145,2.5103066363134956e-06,5.644205965828231e-05
2023-08-07,1387354.9419767908,1569237.2032142857,1435249.2948921775,2.554129271803402e-06,5.742737347250893e-05
2023-08-08,1381321.75947302,1555588.937507734,1416524.9136848247,2.5319150170820305e-06,5.692790529116786e-05
2023-08-09,1372087.2964570443,1534789.9767833964,1388115.5003741537,1.9476018959934375e-06,5.6166752239921047e-05
2023-08-10,1372579.8011512298,1535891.7889933137,1389610.274216396,2.498510448545545e-06,5.620707385678425e-05
2023-08-11,1371779.4810231784,1534100.701710506,1387179.5235853516,1.2487508482990401e-06,5.614152771876192e-05
2023-08-14,1379351.7406962786,1551037.2560747284,1410151.3285535106,1.255643986606716e-06,5.6761333208218464e-05
2023-08-15,1363283.7750484808,1514901.421227436,1360871.0852981757,1.2410170833684772e-06,5.5438916126042656e-05
2023-08-16,1353279.7734478407,1492668.2273463858,1330912.1946443855,1.2319102949538653e-06,5.4625276272310855e-05
2023-08-17,1342967.9564133347,1469920.3492569928,1300488.0577228677,1.2225232976649574e-06,5.379280117672246e-05
2023-08-18,1343614.3688244529,1471335.386380667,1302365.9542512442,1.2231117363009785e-06,5.384458548645732e-05
2023-08-21,1352356.327146243,1490481.28556656,1327786.705523227,1.231069668330978e-06,5.4545243551893924e-05
2023-08-22,1348693.3234832394,1482407.0254043886,1316997.34298233,1.2277351827268585e-06,5.424976014575402e-05
2023-08-23,1363714.716655893,1515428.348165879,1361002.4579001924,1.2414093757924913e-06,5.545819939948577e-05
2023-08-24,1344814.8490165297,1473423.382101556,1304415.6234318234,1.2242045509107318e-06,5.392099720409114e-05
2023-08-25,1354295.564379598,1494198.1492826445,1332003.346566961,1.2328349842390413e-06,5.468126487507744e-05
2023-08-28,1362883.6149844553,1513148.5906150015,1357343.4106867088,1.240652811831893e-06,5.5374770018616614e-05
2023-08-29,1382583.8027518701,1556893.0615696318,1416203.7266257838,1.2585861797868215e-06,5.697563065697214e-05
2023-08-30,1388278.3882783882,1569718.1224116646,1433702.9043859867,2.2353881435599253e-06,5.74449730593027e-05
2023-08-31,1386246.8064148738,1565123.9273348742,1427408.7385123165,1.260071286820589e-06,5.727684515872782e-05
2023-09-01,1388832.456059347,1570962.515539432,1435396.0151217338,1.260071286820589e-06,5.749051252825522e-05
2023-09-05,1382830.0550989627,1557383.416245113,1416785.082502522,1.260071286820589e-06,5.699357554192973e-05
2023-09-06,1373534.028996214,1536444.5064549774,1388212.2197844363,1.260071286820589e-06,5.622730095312808e-05
2023-09-07,1369316.9575522519,1527010.0168586196,1375425.8089930909,1.260071286820589e-06,5.5882038964397014e-05
2023-09-08,1371379.320959153,1531609.7547985779,1381640.5013075247,1.260071286820589e-06,5.6050369710069234e-05
2023-09-11,1380398.3131714223,1551755.2772512618,1408899.9285083085,0.0,5.678760971388726e-05
2023-09-12,1372826.0534983224,1534730.779617019,1385714.107408094,9.714293094667537e-07,5.61645858766873e-05
2023-09-13,1374426.6937544248,1538309.604278562,1390561.1084788726,1.1147769647191667e-06,5.629555556056306e-05
2023-09-14,1386277.5879582602,1564837.5296395728,1426531.1445428599,6.346081749929728e-07,5.726636422737082e-05
2023-09-15,1364761.289131037,1516262.1040592343,1360107.9317773753,6.346081749929728e-07,5.548871130104823e-05
2023-09-18,1365561.6092590883,1518040.4298235185,1362500.7057286715,6.346081749929728e-07,5.555379042204546e-05
2023-09-19,1362729.7072675223,1511744.2046113478,1354024.042861392,6.346081749929728e-07,5.532337549434317e-05
2023-09-20,1350201.6191091822,1483948.1353435738,1316679.8817551658,6.346081749929728e-07,5.4306158181601306e-05
2023-09-21,1327885.0001539078,1434893.6761914631,1251392.2029566641,6.346081749929728e-07,5.2510974674321494e-05
2023-09-22,1324899.190445409,1428440.8290419898,1242950.7664129247,3.173040874964864e-07,5.227482805324039e-05
2023-09-25,1330470.649798381,1440454.5732944224,1258631.3171810631,3.1863841303518963e-07,5.271447973660252e-05
2023-09-26,1310924.3697478992,1398130.410046061,1203158.7063204118,3.13957215703275e-07,5.116559628877416e-05
2023-09-27,1311447.655985471,1399246.6031976899,1204599.5134497052,3.140825390964129e-07,5.116559628877416e-05
2023-09-28,1319050.6972019577,1415470.7041712764,1225550.299495151,3.159034142790631e-07,5.116559628877416e-05
2023-09-29,1315849.4166897528,1408600.128551291,1216627.2225455928,3.1513672999163147e-07,5.116559628877416e-05
2023-10-02,1315326.130452181,1407479.7859768842,1215175.7397078031,3.1501140659849355e-07,5.116559628877416e-05
2023-10-03,1297719.087635054,1369798.5504533167,1166376.47057442,3.107946430176193e-07,5.116559628877416e-05
2023-10-04,1307169.021454736,1389748.177104289,1191856.9783995356,3.1305783605840325e-07,0.0
2023-10-05,1306676.5167605504,1388700.9406876885,1190509.8033662573,3.1293988462956756e-07,5.1127040760086706e-05
2023-10-06,1322190.4146273895,1421676.454190944,1232913.82745789,3.1665535463789036e-07,5.2341082151987015e-05
2023-10-09,1330655.3390587005,1439880.161640891,1256593.9016687376,3.18682644821003e-07,5.30112780635108e-05
2023-10-10,1337581.1863206823,1454868.85147268,1276215.0098050907,3.2034133678900425e-07,5.356310843498782e-05
2023-10-11,1343060.3010434944,1466787.968495837,1291898.2337945027,3.216535464348008e-07,5.40019280281865e-05
2023-10-12,1334872.4105026626,1448903.5900754167,1268270.2820488114,3.196926039304082e-07,5.334348867837455e-05
2023-10-13,1328223.59713116,1434470.0165175006,1249319.0496831876,3.18100259641127e-07,5.2812095718243155e-05
2023-10-16,1342198.41782867,1464655.387896363,1288752.9441366876,3.214471314343384e-07,5.3923413978084755e-05
2023-10-17,1342136.8547418967,1464521.0281690077,1288575.6090833708,3.214323875057339e-07,5.391846732970588e-05
2023-10-18,1324252.7780342905,1425491.3177260836,1237064.5021012987,3.171492762461396e-07,5.248153189011325e-05
2023-10-19,1312617.3546341613,1400441.4249713612,1204456.4468403128,3.1436267373989755e-07,5.1559283729704945e-05
2023-10-20,1296487.8258995905,1366023.9915504013,1160055.1257692585,3.104997644455302e-07,5.0292155963161066e-05
2023-10-23,1294240.77323237,1361288.8482002183,1154023.356910941,3.0996161105146755e-07,5.011782478790473e-05
2023-10-24,1303998.5224859174,1381815.3460777556,1180125.1552371145,3.122985237352738e-07,5.087353760043223e-05
2023-10-25,1285283.3441068735,1342151.3123494892,1129313.1663989187,3.078163694395193e-07,4.941324862840179e-05
2023-10-26,1269892.572413581,1310007.8250461845,1088743.899254903,3.0413038728840544e-07,4.822983948869632e-05
2023-10-27,1264136.4238002894,1298131.860276647,1073938.7767853355,3.027518299638888e-07,4.779260860834794e-05
2023-10-30,1279250.1616031027,1329172.219845938,1112458.1061465116,3.0637146443628266e-07,4.8935404499391994e-05
2023-10-31,1287284.1444270015,1345867.2293206507,1133417.5781528812,3.082955471191641e-07,4.955005550515928e-05
2023-11-01,1301012.7127774188,1374573.9143649843,1169680.436105262,3.1158344319795767e-07,5.060693378135733e-05
2023-11-02,1325945.7629205529,1427259.5184266714,1236928.8972734772,5.900263392627336e-07,5.254663076535862e-05
2023-11-03,1338042.9094714809,1453302.4653456837,1270783.9248964097,3.2334909822431323e-07,5.350543965619278e-05
2023-11-06,1341121.0638101394,1459989.0809353944,1279554.2020472279,3.2334909822431323e-07,5.375161711440987e-05
2023-11-07,1344937.975190076,1468299.5147776215,1290479.2671889935,3.2334909822431323e-07,5.4057577798482814e-05
2023-11-08,1345922.9845784467,1470450.2292844248,1293314.6414972378,3.2334909822431323e-07,5.413675947470332e-05
2023-11-09,1335426.4782836211,1447514.9049534474,1263055.9593188118,3.2334909822431323e-07,5.3292362220003534e-05
2023-11-10,1356265.5831563396,1492691.356670831,1322185.28472395,3.2334909822431323e-07,5.495559886129722e-05
2023-11-13,1354972.7583341028,1489845.6183997898,1318404.268726237,0.0,5.48508288764047e-05
2023-11-14,1381260.196386247,1547653.753891892,1395138.218531472,3.358955045435647e-07,5.6979119290110136e-05
2023-11-15,1384184.4430079726,1554206.7860769357,1403999.1012957504,3.373177438826612e-07,5.7220378681394894e-05
2023-11-16,1385877.4278942347,1558008.6617767324,1409150.7614032445,3.3814288513482035e-07,0.00010569950472453972
2023-11-17,1387601.1943238834,1561884.3912954002,1414408.9034176758,3.389840552730852e-07,5.757438616499238e-05
2023-11-20,1398282.3898790285,1585929.9062260557,1447071.5549507134,3.442027809404585e-07,5.757438616499238e-05
2023-11-21,1395235.0170837566,1579017.254409194,1437610.447835397,3.4270249144487865e-07,5.757438616499238e-05
2023-11-22,1400621.787176409,1591209.8998311993,1454261.5715610706,3.4534872596306237e-07,5.757438616499238e-05
2023-11-24,1401483.6703912334,1593168.2259353392,1456946.2441471363,3.4577375186640587e-07,5.757438616499238e-05
2023-11-27,1398959.5838335336,1587429.601093402,1449074.3184704352,3.445282676734322e-07,5.757438616499238e-05
2023-11-28,1400344.7532859298,1590573.16437668,1453378.6890256526,3.4521053188947276e-07,0.0
2023-11-29,1399359.7438975591,1588335.530399582,1450311.7478666513,3.447248863167269e-07,5.745289184560613e-05
2023-11-30,1404869.6401637578,1600843.4849074692,1467443.2981758039,3.4743955403854097e-07,5.813154394127254e-05
2023-12-01,1413180.6568781359,1619784.2272792938,1493486.879935717,3.5155036383654317e-07,5.916323873952916e-05
2023-12-04,1405762.3049219688,1602778.4333880146,1469967.1453638696,3.47859506172217e-07,5.823152404537365e-05
2023-12-05,1405485.2710314896,1602146.7135824359,1469098.085105821,3.477224006715251e-07,2.6238888275390487e-05
2023-12-06,1399821.4670483577,1589234.0988080523,1451337.6351938974,3.449199073853419e-07,5.8009479499251e-05
2023-12-07,1410502.662603503,1613487.0776226535,1484560.4885283348,3.501836600400483e-07,8.169158722904369e-05
2023-12-08,1416566.6266506603,1627360.3270516153,1503707.5380170245,3.531946449615021e-07,4.712562820159399e-05
2023-12-11,1422076.522916859,1640019.9315080359,1521254.0601359974,3.5594222607615263e-07,4.712562820159399e-05
2023-12-12,1428571.4285714286,1655000.5244017437,1542097.6675748185,3.591935436242411e-07,4.712562820159399e-05
2023-12-13,1448271.6163388432,1700645.8739219813,1605894.856149342,3.6910019598017796e-07,4.712562820159399e-05
2023-12-14,1452919.6293902176,1711561.8155569318,1621356.5005666774,3.714693407025161e-07,4.712562820159399e-05
2023-12-15,1444670.1757626126,1692125.847396543,1593739.0639349197,3.6725104942443837e-07,4.712562820159399e-05
2023-12-18,1452796.5032166713,1711162.3983825317,1620633.6016511638,3.7138265307423934e-07,0.0
2023-12-19,1461630.8061686212,1731973.1960322035,1650198.3098110394,3.7589933088987617e-07,4.7698760192773825e-05
2023-12-20,1441376.550620248,1683972.2541153813,1581596.4341567769,3.6548143181964034e-07,4.637680820023548e-05
2023-12-21,1455043.555883892,1715906.8067496968,1626586.1076351188,3.724123571913535e-07,4.725628980621953e-05
2023-12-22,1457967.8025056175,1722803.8300897107,1636393.11082268,3.7390925475569366e-07,4.744623469860756e-05
2023-12-26,1464124.1111829346,1737353.0020951128,1657122.2539978852,3.770669387396961e-07,4.7846920730053624e-05
2023-12-27,1466771.323914181,1743635.4517190033,1666110.7443065457,3.7843045211009923e-07,4.801994018481172e-05
2023-12-28,1467325.3916951397,1744952.7562091895,1667998.8469736993,3.78716353691933e-07,4.8056218916562424e-05
2023-12-29,1463077.538707791,1734849.6082364246,1653512.4612167692,3.765236138899868e-07,4.7777976947547525e-05
2024-01-02,1454889.648166959,1715431.9651912167,1625751.5695029194,3.723092998088719e-07,4.724321260982908e-05
2024-01-03,1443007.9724197371,1687413.061623511,1585920.3980761904,3.6622820852668744e-07,4.6471568472840025e-05
2024-01-04,1438359.9593683626,1676542.5493555379,1570595.3710848182,3.638689235808682e-07,4.6172193194382764e-05
2024-01-05,1440329.9781451044,1681135.0302303352,1577048.7675761792,3.648656540683351e-07,4.629867069671287e-05
2024-01-08,1460892.0491273433,1729134.6113636,1644590.3501164138,3.752832578004965e-07,4.7620585213100474e-05
2024-01-09,1458675.7780035092,1723888.1852355688,1637105.4888516613,3.741445981055266e-07,4.747609797604429e-05
2024-01-10,1466925.231631114,1743386.8783073646,1664881.1454110593,3.7837650290388405e-07,4.8013094441714075e-05
2024-01-11,1466278.8192199958,1741850.4033852376,1662680.2155772315,3.780430336005023e-07,4.797077972863384e-05
2024-01-12,1467294.610151753,1744263.7995566113,1666135.7701346392,3.785668257746941e-07,4.8037244963484035e-05
2024-01-16,1461907.8400591007,1731456.6264038715,1647785.4873595978,3.757872170430263e-07,4.768453380007841e-05
2024-01-17,1453781.5126050422,1712207.2823165061,1620306.7830034022,3.7160942977756155e-07,4.715440443687876e-05
2024-01-18,1466709.760827408,1742660.057457751,1663534.1760581834,3.782187571190921e-07,4.799307770387525e-05
2024-01-19,1484993.9975990397,1786108.6114307574,1725747.8196128362,3.876486272833658e-07,4.918965635845779e-05
2024-01-22,1488133.7150244713,1793661.3373543497,1736694.0466882982,3.892878354579363e-07,4.9397659382671147e-05
2024-01-23,1492473.91264198,1804123.8980562622,1751889.4460418855,3.915585805111816e-07,4.968579962356295e-05
2024-01-24,1494105.3344414688,1808068.0702542977,1757634.4120510563,3.924146051272395e-07,4.9794422623193716e-05
2024-01-25,1502231.6618955273,1827735.9649594682,1786313.339394933,3.966832326537065e-07,5.033607892318025e-05
2024-01-26,1500323.2062055592,1823092.0033248358,1779505.268556513,3.9567532902382603e-07,5.020818363423338e-05
2024-01-29,1512204.881952781,1851967.6321910212,1821783.1680864445,4.0194235994248566e-07,5.1003422093961894e-05
2024-01-30,1511035.1833040908,1849102.6182466217,1817555.6907081828,4.0132055076717207e-07,5.092451924870081e-05
2024-01-31,1486379.167051436,1788757.889398385,1728582.879594252,3.882236141351566e-07,4.926261780771773e-05
2024-02-01,1505833.102471758,1835580.9090347243,1796454.672580308,3.9838586248395617e-07,5.055212967213445e-05
2024-02-02,1521685.5973158495,1874228.667340239,1853190.6183925855,4.0677379049619e-07,8.700410294528006e-05
2024-02-05,1516144.9195062642,1860579.990891519,1832947.411475786,4.038115458400026e-07,5.1052664403315424e-05
2024-02-06,1520546.680210546,1871383.480433596,1848911.9722213577,4.061562844880636e-07,5.1052664403315424e-05
2024-02-07,1533228.676085819,1902599.7237608011,1895174.0718542496,4.129313113802083e-07,5.1052664403315424e-05
2024-02-08,1533905.8700403238,1904280.3980801243,1897685.244083569,4.1329607704374437e-07,5.1052664403315424e-05
2024-02-09,1542770.9545356603,1926291.6661266435,1930587.7976814217,4.180732993181302e-07,5.1052664403315424e-05
2024-02-12,1542093.7605811555,1924600.588047841,1928045.5232471249,4.1770627567148223e-07,5.1052664403315424e-05
2024-02-13,1520854.4956444115,1871585.5213484515,1848380.5818697934,4.062001344996461e-07,1.0210532880663083e-05
2024-02-14,1534675.4086249885,1905601.951848996,1898772.5961949758,4.1358290086907376e-07,0.00011103492203764626
2024-02-15,1545264.2595499738,1931898.2420965463,1938075.6693697195,4.1929012424388415e-07,4.206637044722018e-05
2024-02-16,1537568.8737033275,1912656.6110324585,1909120.9323719053,4.151140109767791e-07,4.206637044722018e-05
2024-02-20,1529103.9492720165,1891596.7496469438,1877589.5362195396,4.1054327753726384e-07,4.206637044722018e-05
2024-02-21,1530489.1187244128,1895023.831285325,1882692.092532239,4.112870752459834e-07,4.206637044722018e-05
2024-02-22,1562163.3268692093,1973460.6898518307,1999581.7465948493,4.2831064276989165e-07,4.206637044722018e-05
2024-02-23,1563240.6808877399,1976182.7045964543,2003718.8122774593,4.2890141607026396e-07,4.206637044722018e-05
2024-02-26,1557515.313817835,1961707.1711493754,1981702.9592253605,4.257597142532286e-07,0.0
2024-02-27,1560408.778896174,1968995.8714829008,1992747.450905068,4.2734161955332545e-07,4.2222667560682436e-05
2024-02-28,1558346.4154892727,1963791.1006707828,1984846.1186179295,4.262120005325505e-07,4.2111057723956824e-05
2024-02-29,1563948.656385631,1977910.7222218465,2006252.6287266756,4.292764569026735e-07,6.969110694250156e-05
2024-03-01,1578631.4525810324,2015049.1025753277,2062758.4449703365,4.37336796610695e-07,4.360841501182336e-05
2024-03-04,1576938.46769477,2010727.070767132,2056121.9012749062,4.3639876311889074e-07,4.360841501182336e-05
2024-03-05,1561178.3174808386,1970536.078761168,1994474.3658394534,4.2767589890976047e-07,4.360841501182336e-05
2024-03-06,1569089.1741311909,1990506.4156136315,2024793.773861501,4.3201016705991656e-07,4.360841501182336e-05
2024-03-07,1584664.635084803,2030023.6788328756,2085090.7223405933,4.4058680833631927e-07,4.360841501182336e-05
2024-03-08,1575153.1381783483,2005654.4040806624,2047545.2376062318,4.352978153573205e-07,4.360841501182336e-05
2024-03-11,1573798.7502693385,2002205.2993444959,2042263.5216020877,4.3454923785885554e-07,0.0
2024-03-12,1590728.5991319604,2045282.0054405476,2108171.3374885577,4.438984039057328e-07,4.4546633923437455e-05
2024-03-13,1588235.2941176472,2038870.4631037442,2098258.306121058,4.425068728590065e-07,4.4406989302987826e-05
2024-03-14,1585095.5766922154,2030809.343765931,2085814.4229171304,4.4075732536470964e-07,4.423141657942232e-05
2024-03-15,1569335.4264782835,1990425.8353084817,2023598.4611033474,4.3199267828880967e-07,4.335185602835272e-05
2024-03-18,1578662.234124419,2014084.663863038,2059678.1543568426,4.3712747936059867e-07,4.386714984694288e-05
2024-03-19,1587434.973989596,2036469.4912701652,2094015.494410173,4.419857772047577e-07,4.435469567646277e-05
2024-03-20,1602117.7701849972,2074141.669328991,2152120.556799906,4.501619698605785e-07,4.5175202932000665e-05
2024-03-21,1607412.19564749,2087850.2601345784,2173456.5198976,4.531372180474838e-07,4.547377866610398e-05
2024-03-22,1604364.822852218,2079933.8612164117,2161095.0379671217,4.5141907999360776e-07,4.5301357981004607e-05
2024-03-25,1599932.2806045495,2068440.9705959258,2143183.0052662552,4.489247169722121e-07,4.505104062142728e-05
2024-03-26,1596977.2524394372,2060800.270548704,2131307.8161342028,4.472664153068857e-07,4.488462471055681e-05
2024-03-27,1610398.0053559884,2095437.5719869665,2185041.3722241693,4.547839325896599e-07,4.56390317718626e-05
2024-03-28,1610090.189922123,2094636.517808789,2183788.4096849053,4.5461007555176036e-07,4.562158465839209e-05
2024-04-01,1607289.0694739434,2087348.3184044792,2172390.810207894,4.530282789709887e-07,4.546284627905801e-05
2024-04-02,1597069.597069597,2060804.7439556406,2130953.2959025656,4.4726738619412465e-07,4.488472214221692e-05
2024-04-03,1598824.1450426325,2065332.7630137496,2137976.5210509603,4.4825012619154437e-07,4.4983343264802155e-05
2024-04-04,1579308.6465355374,2014913.211147182,2059687.0899071842,4.3730730337313755e-07,4.3885195765528595e-05
2024-04-05,1595807.553790747,2057012.4756208356,2124239.2336803675,4.4644433007935693e-07,4.48021258113439e-05
2024-04-08,1596700.2185489582,2059313.7838704747,2127804.0122103565,4.4694379521726576e-07,4.485224874591672e-05
2024-04-09,1598547.1111521532,2064077.7731915822,2135187.662777096,4.4797774909269146e-07,4.495600934603838e-05
2024-04-10,1582540.7085911287,2022742.1634688822,2071048.1581569717,3.5978349016234865e-07,4.405571184700348e-05
2024-04-11,1594483.947425124,2053272.9329167122,2117937.9904158744,3.4348647681170976e-07,4.472067785480856e-05
2024-04-12,1572475.1439037155,1996589.9156566563,2030235.731932437,2.150544183508936e-07,4.348611087928006e-05
2024-04-15,1552774.9561363007,1946562.8021783254,1953930.5032878194,2.150544183508936e-07,4.239651076328752e-05
2024-04-16,1549943.0541447347,1939462.642487557,1943239.9528089329,2.150544183508936e-07,4.224186792493991e-05
2024-04-17,1540770.1542155324,1916506.3194298923,1908738.403391596,2.150544183508936e-07,4.174187481066144e-05
2024-04-18,1537599.6552467141,1908618.9894568117,1896955.3614048213,2.150544183508936e-07,4.157008725275521e-05
2024-04-19,1524178.902330163,1875300.68871197,1847283.3239945578,2.150544183508936e-07,4.084440827925261e-05
2024-04-22,1538215.286114446,1909840.518829615,1898319.0212888573,0.0,4.159669239652133e-05
2024-04-23,1556468.7413426908,1955167.318944317,1965899.0568862483,2.1760639285825933e-07,4.258391878694544e-05
2024-04-24,1555729.984301413,1953311.3309821042,1963099.7939158978,2.175031088984334e-07,4.254349501354936e-05
2024-04-25,1549819.9279711884,1938470.477989541,1940726.9583705864,2.1667683721982595e-07,4.222025839208949e-05
2024-04-26,1564502.7241665898,1975200.1217958133,1995885.5569014072,2.1872960592136633e-07,4.302023707103153e-05
2024-04-29,1570043.4019761751,1989190.442573496,2017090.8101325638,2.1950423562006082e-07,4.3324948937902256e-05
2024-04-30,1545171.914919814,1926167.8225837147,1921230.9480817984,2.160270089725878e-07,4.195230420034883e-05
2024-05-01,1540154.5233478008,1913658.7443303524,1902515.4228893206,2.153255387454367e-07,4.167985407944135e-05
2024-05-02,1554560.2856527225,1949457.3769813606,1955900.6862796796,2.1733957596204232e-07,4.245955515705416e-05
